types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Urban_planning,urban planners,4112,121,0.6405063856764609,0.5612646842604939,7,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/Urban_planning,urban planners,4112,121,0.6405063856764609,0.5612646842604939,7,33,== Work == | === Beyond Constructivism ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Urban_planning,urban planners,4112,121,0.6405063856764609,0.5612646842604939,7,33,== Work == | === Beyond Constructivism ===
