types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Farang,Farang,151,0,0.9999999999986926,0.0,0,36,== Literary Works == | === Novels ===
http://dbpedia.org/ontology/Food,http://dbpedia.org/resource/Farang,Farang,151,0,0.9999999999986926,0.0,0,36,== Literary Works == | === Novels ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Farang,Farang,151,0,0.9999999999986926,0.0,0,36,== Literary Works == | === Novels ===
http://dbpedia.org/class/yago/Appellation106338908,http://dbpedia.org/resource/Farang,Farang,151,0,0.9999999999986926,0.0,0,36,== Literary Works == | === Novels ===
http://dbpedia.org/class/yago/LanguageUnit106284225,http://dbpedia.org/resource/Farang,Farang,151,0,0.9999999999986926,0.0,0,36,== Literary Works == | === Novels ===
http://dbpedia.org/class/yago/Name106333653,http://dbpedia.org/resource/Farang,Farang,151,0,0.9999999999986926,0.0,0,36,== Literary Works == | === Novels ===
http://dbpedia.org/class/yago/Part113809207,http://dbpedia.org/resource/Farang,Farang,151,0,0.9999999999986926,0.0,0,36,== Literary Works == | === Novels ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Farang,Farang,151,0,0.9999999999986926,0.0,0,36,== Literary Works == | === Novels ===
http://dbpedia.org/class/yago/WikicatEthno-culturalDesignations,http://dbpedia.org/resource/Farang,Farang,151,0,0.9999999999986926,0.0,0,36,== Literary Works == | === Novels ===
