types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WrittenRecord106502378,http://dbpedia.org/resource/New_English_Translation,NET,233,0,0.8147403569986709,0.130155574863709,0,95,== Appearance == | ==== 2015 ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/New_English_Translation,NET,233,0,0.8147403569986709,0.130155574863709,0,95,== Appearance == | ==== 2015 ====
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/New_English_Translation,NET,233,0,0.8147403569986709,0.130155574863709,0,95,== Appearance == | ==== 2015 ====
http://dbpedia.org/class/yago/Evidence106643408,http://dbpedia.org/resource/New_English_Translation,NET,233,0,0.8147403569986709,0.130155574863709,0,95,== Appearance == | ==== 2015 ====
http://dbpedia.org/class/yago/Indication106797169,http://dbpedia.org/resource/New_English_Translation,NET,233,0,0.8147403569986709,0.130155574863709,0,95,== Appearance == | ==== 2015 ====
http://dbpedia.org/class/yago/Record106647206,http://dbpedia.org/resource/New_English_Translation,NET,233,0,0.8147403569986709,0.130155574863709,0,95,== Appearance == | ==== 2015 ====
http://dbpedia.org/class/yago/Translation106536389,http://dbpedia.org/resource/New_English_Translation,NET,233,0,0.8147403569986709,0.130155574863709,0,95,== Appearance == | ==== 2015 ====
