types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Uncertainty_principle,quantum uncertainty,1029,47,1.0,0.0,1,20,== Career == | === Plays ===
http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Magic_circle,sacred circle,61,167,0.9999999999953388,0.0,13,23,== Other interests == | === Politics ===
http://dbpedia.org/class/yago/WikicatMagicSymbols,http://dbpedia.org/resource/Magic_circle,sacred circle,61,167,0.9999999999953388,0.0,13,23,== Other interests == | === Politics ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Magic_circle,sacred circle,61,167,0.9999999999953388,0.0,13,23,== Other interests == | === Politics ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Magic_circle,sacred circle,61,167,0.9999999999953388,0.0,13,23,== Other interests == | === Politics ===
http://dbpedia.org/class/yago/Signal106791372,http://dbpedia.org/resource/Magic_circle,sacred circle,61,167,0.9999999999953388,0.0,13,23,== Other interests == | === Politics ===
http://dbpedia.org/class/yago/Symbol106806469,http://dbpedia.org/resource/Magic_circle,sacred circle,61,167,0.9999999999953388,0.0,13,23,== Other interests == | === Politics ===
