types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Online_Copyright_Infringement_Liability_Limitation_Act,DMCA takedown,191,158,0.9714156355169752,0.0294254729262482,1,65,== Legal issues == | === Copyright issues ===
http://dbpedia.org/class/yago/CivilLaw108453464,http://dbpedia.org/resource/Online_Copyright_Infringement_Liability_Limitation_Act,DMCA takedown,191,158,0.9714156355169752,0.0294254729262482,1,65,== Legal issues == | === Copyright issues ===
http://dbpedia.org/class/yago/Collection107951464,http://dbpedia.org/resource/Online_Copyright_Infringement_Liability_Limitation_Act,DMCA takedown,191,158,0.9714156355169752,0.0294254729262482,1,65,== Legal issues == | === Copyright issues ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Online_Copyright_Infringement_Liability_Limitation_Act,DMCA takedown,191,158,0.9714156355169752,0.0294254729262482,1,65,== Legal issues == | === Copyright issues ===
http://dbpedia.org/class/yago/Law108441203,http://dbpedia.org/resource/Online_Copyright_Infringement_Liability_Limitation_Act,DMCA takedown,191,158,0.9714156355169752,0.0294254729262482,1,65,== Legal issues == | === Copyright issues ===
http://dbpedia.org/class/yago/Legislation106535222,http://dbpedia.org/resource/Online_Copyright_Infringement_Liability_Limitation_Act,DMCA takedown,191,158,0.9714156355169752,0.0294254729262482,1,65,== Legal issues == | === Copyright issues ===
