types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Polar_night,Polar Night,273,15,0.9999999999830608,0.0,0,21,== Discography == | === Singles ===
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Polar_night,Polar Night,273,15,0.9999999999830608,0.0,0,21,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WikicatSeasons,http://dbpedia.org/resource/Polar_night,Polar Night,273,15,0.9999999999830608,0.0,0,21,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Polar_night,Polar Night,273,15,0.9999999999830608,0.0,0,21,== Discography == | === Singles ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Polar_night,Polar Night,273,15,0.9999999999830608,0.0,0,21,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Polar_night,Polar Night,273,15,0.9999999999830608,0.0,0,21,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Season115239579,http://dbpedia.org/resource/Polar_night,Polar Night,273,15,0.9999999999830608,0.0,0,21,== Discography == | === Singles ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Polar_night,Polar Night,273,15,0.9999999999830608,0.0,0,21,== Discography == | === Singles ===
