types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/VideoGame,http://dbpedia.org/resource/Super_Bowl_VIII,VIII,217,71,0.456130713200238,0.5634641459615495,1,6,== Biography == | === Musical education ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Super_Bowl_VIII,VIII,217,71,0.456130713200238,0.5634641459615495,1,6,== Biography == | === Musical education ===
http://dbpedia.org/class/yago/Bowl102881193,http://dbpedia.org/resource/Super_Bowl_VIII,VIII,217,71,0.456130713200238,0.5634641459615495,1,6,== Biography == | === Musical education ===
http://dbpedia.org/class/yago/Container103094503,http://dbpedia.org/resource/Super_Bowl_VIII,VIII,217,71,0.456130713200238,0.5634641459615495,1,6,== Biography == | === Musical education ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Super_Bowl_VIII,VIII,217,71,0.456130713200238,0.5634641459615495,1,6,== Biography == | === Musical education ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Super_Bowl_VIII,VIII,217,71,0.456130713200238,0.5634641459615495,1,6,== Biography == | === Musical education ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Super_Bowl_VIII,VIII,217,71,0.456130713200238,0.5634641459615495,1,6,== Biography == | === Musical education ===
http://dbpedia.org/class/yago/Vessel104531098,http://dbpedia.org/resource/Super_Bowl_VIII,VIII,217,71,0.456130713200238,0.5634641459615495,1,6,== Biography == | === Musical education ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Super_Bowl_VIII,VIII,217,71,0.456130713200238,0.5634641459615495,1,6,== Biography == | === Musical education ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Barbara_Chilcott,Barbara Chilcott,13,46,1.0,0.0,15,9,== Biography == | === 1950s and 1960s ===
