types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Social_stratification,stratum,974,155,0.7807520083074951,0.2808164286245639,3,18,== Literary work == | === Themes ===
http://dbpedia.org/ontology/Brain,http://dbpedia.org/resource/Social_stratification,stratum,974,155,0.7807520083074951,0.2808164286245639,3,18,== Literary work == | === Themes ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Social_stratification,stratum,974,155,0.7807520083074951,0.2808164286245639,3,18,== Literary work == | === Themes ===
