types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAudioPlayers,http://dbpedia.org/resource/Boombox,Ghettoblaster,305,38,0.9999983890302716,1.2919921850673226e-06,0,57,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/WikicatPortableAudioPlayers,http://dbpedia.org/resource/Boombox,Ghettoblaster,305,38,0.9999983890302716,1.2919921850673226e-06,0,57,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Boombox,Ghettoblaster,305,38,0.9999983890302716,1.2919921850673226e-06,0,57,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Boombox,Ghettoblaster,305,38,0.9999983890302716,1.2919921850673226e-06,0,57,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Boombox,Ghettoblaster,305,38,0.9999983890302716,1.2919921850673226e-06,0,57,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Boombox,Ghettoblaster,305,38,0.9999983890302716,1.2919921850673226e-06,0,57,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Boombox,Ghettoblaster,305,38,0.9999983890302716,1.2919921850673226e-06,0,57,== Discography == | === Guest appearances ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Boombox,Ghettoblaster,305,38,0.9999983890302716,1.2919921850673226e-06,0,57,== Discography == | === Guest appearances ===
