types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/EthnicGroup,http://dbpedia.org/resource/Clan_Graham,Grahams,66,4,0.6898405646560207,0.4495560751827617,1,50,== Discography == | === Producer/musician ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Clan_Graham,Grahams,66,4,0.6898405646560207,0.4495560751827617,1,50,== Discography == | === Producer/musician ===
http://dbpedia.org/class/yago/WikicatScottishClans,http://dbpedia.org/resource/Clan_Graham,Grahams,66,4,0.6898405646560207,0.4495560751827617,1,50,== Discography == | === Producer/musician ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Clan_Graham,Grahams,66,4,0.6898405646560207,0.4495560751827617,1,50,== Discography == | === Producer/musician ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Clan_Graham,Grahams,66,4,0.6898405646560207,0.4495560751827617,1,50,== Discography == | === Producer/musician ===
http://dbpedia.org/class/yago/Kin107969695,http://dbpedia.org/resource/Clan_Graham,Grahams,66,4,0.6898405646560207,0.4495560751827617,1,50,== Discography == | === Producer/musician ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Clan_Graham,Grahams,66,4,0.6898405646560207,0.4495560751827617,1,50,== Discography == | === Producer/musician ===
