types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/MusicalWork,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Coin113388245,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Coinage113387877,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Currency113385913,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/MediumOfExchange113372961,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/Standard107260623,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/SystemOfMeasurement113577171,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
http://dbpedia.org/class/yago/WikicatFive-centCoinsOfTheUnitedStates,http://dbpedia.org/resource/Buffalo_nickel,Big Tree,135,24,0.8695330498615175,0.1496707926956816,0,27,== Discography == | === As sideman ===
