types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/WikicatIrishPlays,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/WikicatPlaysByOscarWilde,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/ontology/Play,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/WikicatBritishPlays,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/WikicatComedyPlays,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/Writing106362953,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/DramaticComposition107007684,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/Play107007945,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/Wikicat1895Plays,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/Wikicat19th-centuryPlays,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/WikicatEnglishPlays,http://dbpedia.org/resource/An_Ideal_Husband,An Ideal Husband,255,202,1.0,5.234709188540168e-15,0,0,
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/WikicatNationalBobsleighTeams,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/WikicatNationalSportsTeamsOfJamaica,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/Team108208560,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
http://dbpedia.org/class/yago/Unit108189659,http://dbpedia.org/resource/Jamaica_national_bobsleigh_team,Jamaica national bobsleigh team,62,105,1.0,0.0,3,2,== Biography ==
