types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Evangelicalism,Evangelical Protestant,8729,19,0.9980947771829818,0.0016955144008494,0,77,== Personal life == | === Religious beliefs ===
http://dbpedia.org/ontology/Insect,http://dbpedia.org/resource/Evangelicalism,Evangelical Protestant,8729,19,0.9980947771829818,0.0016955144008494,0,77,== Personal life == | === Religious beliefs ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Evangelicalism,Evangelical Protestant,8729,19,0.9980947771829818,0.0016955144008494,0,77,== Personal life == | === Religious beliefs ===
