types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Domestic_terrorism,domestic terrorists,241,237,0.9999904188535124,9.581238309046205e-06,1,9,== Works == | === 1970s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Domestic_terrorism,domestic terrorists,241,237,0.9999904188535124,9.581238309046205e-06,1,9,== Works == | === 1970s ===
http://dbpedia.org/class/yago/Belief105941423,http://dbpedia.org/resource/Domestic_terrorism,domestic terrorists,241,237,0.9999904188535124,9.581238309046205e-06,1,9,== Works == | === 1970s ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Domestic_terrorism,domestic terrorists,241,237,0.9999904188535124,9.581238309046205e-06,1,9,== Works == | === 1970s ===
http://dbpedia.org/class/yago/Content105809192,http://dbpedia.org/resource/Domestic_terrorism,domestic terrorists,241,237,0.9999904188535124,9.581238309046205e-06,1,9,== Works == | === 1970s ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Domestic_terrorism,domestic terrorists,241,237,0.9999904188535124,9.581238309046205e-06,1,9,== Works == | === 1970s ===
http://dbpedia.org/class/yago/WikicatDispositionalBeliefs,http://dbpedia.org/resource/Domestic_terrorism,domestic terrorists,241,237,0.9999904188535124,9.581238309046205e-06,1,9,== Works == | === 1970s ===
