types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Laser,Lasers,11815,21,0.9999448481309264,4.727924666921719e-05,0,80,== Discography == | === Singles ===
http://dbpedia.org/ontology/Device,http://dbpedia.org/resource/Laser,Lasers,11815,21,0.9999448481309264,4.727924666921719e-05,0,80,== Discography == | === Singles ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Laser,Lasers,11815,21,0.9999448481309264,4.727924666921719e-05,0,80,== Discography == | === Singles ===
