types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Computer_programming,computer programmers,2467,145,0.9534979258881924,0.0487699793038242,3,35,== Personal life == | === Chinese name ===
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/Computer_programming,computer programmers,2467,145,0.9534979258881924,0.0487699793038242,3,35,== Personal life == | === Chinese name ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Computer_programming,computer programmers,2467,145,0.9534979258881924,0.0487699793038242,3,35,== Personal life == | === Chinese name ===
