types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Thomas_Petersson_(actor),Thomas Petersson,2,49,0.9998627445612128,0.0,2,3,== Biography ==
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
http://dbpedia.org/class/yago/Device103183080,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
http://dbpedia.org/class/yago/Instrument103574816,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
http://dbpedia.org/class/yago/SurveyingInstrument104365484,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
http://dbpedia.org/class/yago/Theodolite104419073,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Impera,Impera,14,0,0.999999999275346,0.0,0,11,== Discography == | === With Ghost ===
