types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatAncientGermanicPeoples,http://dbpedia.org/resource/Warini,Warns,65,141,0.8494907930595416,0.1712333253247226,0,61,== Personal life == | ==== British politics ====
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Warini,Warns,65,141,0.8494907930595416,0.1712333253247226,0,61,== Personal life == | ==== British politics ====
http://dbpedia.org/class/yago/EthnicGroup107967382,http://dbpedia.org/resource/Warini,Warns,65,141,0.8494907930595416,0.1712333253247226,0,61,== Personal life == | ==== British politics ====
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Warini,Warns,65,141,0.8494907930595416,0.1712333253247226,0,61,== Personal life == | ==== British politics ====
http://dbpedia.org/class/yago/People107942152,http://dbpedia.org/resource/Warini,Warns,65,141,0.8494907930595416,0.1712333253247226,0,61,== Personal life == | ==== British politics ====
http://dbpedia.org/class/yago/WikicatEthnicGroupsInGermany,http://dbpedia.org/resource/Warini,Warns,65,141,0.8494907930595416,0.1712333253247226,0,61,== Personal life == | ==== British politics ====
http://dbpedia.org/class/yago/WikicatGermanicPeoples,http://dbpedia.org/resource/Warini,Warns,65,141,0.8494907930595416,0.1712333253247226,0,61,== Personal life == | ==== British politics ====
