types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Rakugo,Ochi,255,31,0.7985234393532251,0.2523111934181242,0,5,== Biography == | === Personal life ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Rakugo,Ochi,255,31,0.7985234393532251,0.2523111934181242,0,5,== Biography == | === Personal life ===
http://dbpedia.org/class/yago/WikicatPerformingArtsInJapan,http://dbpedia.org/resource/Rakugo,Ochi,255,31,0.7985234393532251,0.2523111934181242,0,5,== Biography == | === Personal life ===
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Rakugo,Ochi,255,31,0.7985234393532251,0.2523111934181242,0,5,== Biography == | === Personal life ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Rakugo,Ochi,255,31,0.7985234393532251,0.2523111934181242,0,5,== Biography == | === Personal life ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Rakugo,Ochi,255,31,0.7985234393532251,0.2523111934181242,0,5,== Biography == | === Personal life ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Rakugo,Ochi,255,31,0.7985234393532251,0.2523111934181242,0,5,== Biography == | === Personal life ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Rakugo,Ochi,255,31,0.7985234393532251,0.2523111934181242,0,5,== Biography == | === Personal life ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Rakugo,Ochi,255,31,0.7985234393532251,0.2523111934181242,0,5,== Biography == | === Personal life ===
