types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Phonograph,pickup,2797,33,0.5042351887560291,0.5398132749238785,2,84,== Equipment == | === Guitars ===
http://dbpedia.org/ontology/Device,http://dbpedia.org/resource/Phonograph,pickup,2797,33,0.5042351887560291,0.5398132749238785,2,84,== Equipment == | === Guitars ===
http://dbpedia.org/ontology/RecordLabel,http://dbpedia.org/resource/Phonograph,pickup,2797,33,0.5042351887560291,0.5398132749238785,2,84,== Equipment == | === Guitars ===
