types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
http://dbpedia.org/ontology/Country,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
http://dbpedia.org/class/yago/WikicatPoliticalOrganizations,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Global_citizenship,World Citizen,215,12,0.9897235681623888,0.0103376801909752,1,21,== Music career == | === 2010s ===
