types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Album,http://dbpedia.org/resource/Maxi_single,maxi CD,939,22,0.999999999998991,0.0,0,51,== Releases == | === Others ===
http://dbpedia.org/class/yago/WikicatSingles,http://dbpedia.org/resource/Maxi_single,maxi CD,939,22,0.999999999998991,0.0,0,51,== Releases == | === Others ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Maxi_single,maxi CD,939,22,0.999999999998991,0.0,0,51,== Releases == | === Others ===
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Maxi_single,maxi CD,939,22,0.999999999998991,0.0,0,51,== Releases == | === Others ===
http://dbpedia.org/class/yago/Medium106254669,http://dbpedia.org/resource/Maxi_single,maxi CD,939,22,0.999999999998991,0.0,0,51,== Releases == | === Others ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Maxi_single,maxi CD,939,22,0.999999999998991,0.0,0,51,== Releases == | === Others ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Maxi_single,maxi CD,939,22,0.999999999998991,0.0,0,51,== Releases == | === Others ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Maxi_single,maxi CD,939,22,0.999999999998991,0.0,0,51,== Releases == | === Others ===
