types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatGuitarPerformanceTechniques,http://dbpedia.org/resource/Classical_guitar_technique,left-hand technique,22,70,0.999999999987068,0.0,9,26,== Musical style == | === Technique ===
http://dbpedia.org/class/yago/Ability105616246,http://dbpedia.org/resource/Classical_guitar_technique,left-hand technique,22,70,0.999999999987068,0.0,9,26,== Musical style == | === Technique ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Classical_guitar_technique,left-hand technique,22,70,0.999999999987068,0.0,9,26,== Musical style == | === Technique ===
http://dbpedia.org/class/yago/Cognition100023271,http://dbpedia.org/resource/Classical_guitar_technique,left-hand technique,22,70,0.999999999987068,0.0,9,26,== Musical style == | === Technique ===
http://dbpedia.org/class/yago/Know-how105616786,http://dbpedia.org/resource/Classical_guitar_technique,left-hand technique,22,70,0.999999999987068,0.0,9,26,== Musical style == | === Technique ===
http://dbpedia.org/class/yago/Method105660268,http://dbpedia.org/resource/Classical_guitar_technique,left-hand technique,22,70,0.999999999987068,0.0,9,26,== Musical style == | === Technique ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Classical_guitar_technique,left-hand technique,22,70,0.999999999987068,0.0,9,26,== Musical style == | === Technique ===
http://dbpedia.org/class/yago/Technique105665146,http://dbpedia.org/resource/Classical_guitar_technique,left-hand technique,22,70,0.999999999987068,0.0,9,26,== Musical style == | === Technique ===
