types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
http://dbpedia.org/class/yago/Act100030358,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
http://dbpedia.org/class/yago/Activity100407535,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
http://dbpedia.org/class/yago/Event100029378,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
http://dbpedia.org/class/yago/Prayer101041968,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
http://dbpedia.org/class/yago/PsychologicalFeature100023100,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
http://dbpedia.org/class/yago/WikicatRomanCatholicPrayers,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
http://dbpedia.org/class/yago/Worship101028655,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Benedicamus_Domino,Benedicamus,18,1,0.9999999999999432,0.0,0,49,== Writings == | === Articles ===
