types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Unit_One,unit ONE,20,91,0.6523170560201532,0.5329682339030091,0,12,== Lineup == | === Music groups ===
http://dbpedia.org/class/yago/WikicatBritishArtistGroupsAndCollectives,http://dbpedia.org/resource/Unit_One,unit ONE,20,91,0.6523170560201532,0.5329682339030091,0,12,== Lineup == | === Music groups ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Unit_One,unit ONE,20,91,0.6523170560201532,0.5329682339030091,0,12,== Lineup == | === Music groups ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Unit_One,unit ONE,20,91,0.6523170560201532,0.5329682339030091,0,12,== Lineup == | === Music groups ===
