types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Yawa_language,yawA,32,9,0.68256431432852,0.465063175899791,2,9,== Discography == | === Singles ===
http://dbpedia.org/ontology/Language,http://dbpedia.org/resource/Yawa_language,yawA,32,9,0.68256431432852,0.465063175899791,2,9,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WikicatLanguagesOfIndonesia,http://dbpedia.org/resource/Yawa_language,yawA,32,9,0.68256431432852,0.465063175899791,2,9,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WikicatLanguagesOfWesternNewGuinea,http://dbpedia.org/resource/Yawa_language,yawA,32,9,0.68256431432852,0.465063175899791,2,9,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Yawa_language,yawA,32,9,0.68256431432852,0.465063175899791,2,9,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Yawa_language,yawA,32,9,0.68256431432852,0.465063175899791,2,9,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Language106282651,http://dbpedia.org/resource/Yawa_language,yawA,32,9,0.68256431432852,0.465063175899791,2,9,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WikicatPapuanLanguages,http://dbpedia.org/resource/Yawa_language,yawA,32,9,0.68256431432852,0.465063175899791,2,9,== Discography == | === Singles ===
