types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Soprano,soprano,9208,101,0.9999999999341184,6.583804372806786e-11,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Soprano,soprano,9208,101,0.9999999999341184,6.583804372806786e-11,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Coloratura,coloratura,427,126,0.9999440792393308,5.5130503329378206e-05,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Joseph_Haydn,Haydn,3951,189,0.9999999675391684,3.243820027426429e-08,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Joseph_Haydn,Haydn,3951,189,0.9999999675391684,3.243820027426429e-08,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
http://dbpedia.org/class/yago/WikicatAustrianClassicalComposers,http://dbpedia.org/resource/Joseph_Haydn,Haydn,3951,189,0.9999999675391684,3.243820027426429e-08,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
http://dbpedia.org/class/yago/WikicatAustrianComposers,http://dbpedia.org/resource/Joseph_Haydn,Haydn,3951,189,0.9999999675391684,3.243820027426429e-08,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
http://dbpedia.org/class/yago/WikicatAustrianExpatriatesInHungary,http://dbpedia.org/resource/Joseph_Haydn,Haydn,3951,189,0.9999999675391684,3.243820027426429e-08,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
http://dbpedia.org/class/yago/WikicatAustrianMusicEducators,http://dbpedia.org/resource/Joseph_Haydn,Haydn,3951,189,0.9999999675391684,3.243820027426429e-08,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
http://dbpedia.org/class/yago/WikicatAustrianMusicians,http://dbpedia.org/resource/Joseph_Haydn,Haydn,3951,189,0.9999999675391684,3.243820027426429e-08,"Joyce Arleen Auger (sometimes spelled Augér ; September 13, 1939 – June 10, 1993) was an American soprano, admired for her coloratura voice and interpretations of works by Bach, Handel, Haydn, Monteverdi, Mozart, and Schubert.",0,0,
