types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Modern_Paganism,Neo-pagan,1644,0,0.9999998394748516,0.0,1,17,== Career == | === Neo-pagan appearances ===
http://dbpedia.org/ontology/Band,http://dbpedia.org/resource/Modern_Paganism,Neo-pagan,1644,0,0.9999998394748516,0.0,1,17,== Career == | === Neo-pagan appearances ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Modern_Paganism,Neo-pagan,1644,0,0.9999998394748516,0.0,1,17,== Career == | === Neo-pagan appearances ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Modern_Paganism,Neo-pagan,1644,0,0.9999998394748516,0.0,1,17,== Career == | === Neo-pagan appearances ===
http://dbpedia.org/class/yago/Movement108464601,http://dbpedia.org/resource/Modern_Paganism,Neo-pagan,1644,0,0.9999998394748516,0.0,1,17,== Career == | === Neo-pagan appearances ===
http://dbpedia.org/class/yago/ReligiousMovement108473787,http://dbpedia.org/resource/Modern_Paganism,Neo-pagan,1644,0,0.9999998394748516,0.0,1,17,== Career == | === Neo-pagan appearances ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Modern_Paganism,Neo-pagan,1644,0,0.9999998394748516,0.0,1,17,== Career == | === Neo-pagan appearances ===
http://dbpedia.org/class/yago/WikicatNewReligiousMovements,http://dbpedia.org/resource/Modern_Paganism,Neo-pagan,1644,0,0.9999998394748516,0.0,1,17,== Career == | === Neo-pagan appearances ===
