types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Grayscale,grayscale,442,119,0.9999999999536726,0.0,0,6,== Work == | === Style ===
http://dbpedia.org/ontology/Work,http://dbpedia.org/resource/Grayscale,grayscale,442,119,0.9999999999536726,0.0,0,6,== Work == | === Style ===
http://dbpedia.org/class/yago/WikicatColorDepths,http://dbpedia.org/resource/Grayscale,grayscale,442,119,0.9999999999536726,0.0,0,6,== Work == | === Style ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Grayscale,grayscale,442,119,0.9999999999536726,0.0,0,6,== Work == | === Style ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Grayscale,grayscale,442,119,0.9999999999536726,0.0,0,6,== Work == | === Style ===
http://dbpedia.org/class/yago/Depth105134547,http://dbpedia.org/resource/Grayscale,grayscale,442,119,0.9999999999536726,0.0,0,6,== Work == | === Style ===
http://dbpedia.org/class/yago/Extent105123416,http://dbpedia.org/resource/Grayscale,grayscale,442,119,0.9999999999536726,0.0,0,6,== Work == | === Style ===
http://dbpedia.org/class/yago/Magnitude105090441,http://dbpedia.org/resource/Grayscale,grayscale,442,119,0.9999999999536726,0.0,0,6,== Work == | === Style ===
http://dbpedia.org/class/yago/Property104916342,http://dbpedia.org/resource/Grayscale,grayscale,442,119,0.9999999999536726,0.0,0,6,== Work == | === Style ===
