types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Abolitionism_in_the_United_States,anti-slavery movement,4164,169,0.7519475988333257,0.329236703290811,4,7,== Career == | === Television ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Abolitionism_in_the_United_States,anti-slavery movement,4164,169,0.7519475988333257,0.329236703290811,4,7,== Career == | === Television ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Abolitionism_in_the_United_States,anti-slavery movement,4164,169,0.7519475988333257,0.329236703290811,4,7,== Career == | === Television ===
