types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Military_intelligence,intelligence,3537,54,0.459715377456675,0.6097222913664464,3,12,== Life == | === After university ===
http://dbpedia.org/ontology/Sport,http://dbpedia.org/resource/Military_intelligence,intelligence,3537,54,0.459715377456675,0.6097222913664464,3,12,== Life == | === After university ===
http://dbpedia.org/ontology/MilitaryUnit,http://dbpedia.org/resource/Military_intelligence,intelligence,3537,54,0.459715377456675,0.6097222913664464,3,12,== Life == | === After university ===
