types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Sun–Joffe_Manifesto,Sun-Joffe Manifesto,2,51,0.9999999994669508,0.0,2,58,== Path to Northern Expedition == | === KMT–CPC cooperation ===
http://dbpedia.org/class/yago/Manifesto106727224,http://dbpedia.org/resource/Sun–Joffe_Manifesto,Sun-Joffe Manifesto,2,51,0.9999999994669508,0.0,2,58,== Path to Northern Expedition == | === KMT–CPC cooperation ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Sun–Joffe_Manifesto,Sun-Joffe Manifesto,2,51,0.9999999994669508,0.0,2,58,== Path to Northern Expedition == | === KMT–CPC cooperation ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Sun–Joffe_Manifesto,Sun-Joffe Manifesto,2,51,0.9999999994669508,0.0,2,58,== Path to Northern Expedition == | === KMT–CPC cooperation ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Sun–Joffe_Manifesto,Sun-Joffe Manifesto,2,51,0.9999999994669508,0.0,2,58,== Path to Northern Expedition == | === KMT–CPC cooperation ===
http://dbpedia.org/class/yago/Declaration106725877,http://dbpedia.org/resource/Sun–Joffe_Manifesto,Sun-Joffe Manifesto,2,51,0.9999999994669508,0.0,2,58,== Path to Northern Expedition == | === KMT–CPC cooperation ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Sun–Joffe_Manifesto,Sun-Joffe Manifesto,2,51,0.9999999994669508,0.0,2,58,== Path to Northern Expedition == | === KMT–CPC cooperation ===
http://dbpedia.org/class/yago/WikicatPoliticalManifestos,http://dbpedia.org/resource/Sun–Joffe_Manifesto,Sun-Joffe Manifesto,2,51,0.9999999994669508,0.0,2,58,== Path to Northern Expedition == | === KMT–CPC cooperation ===
http://dbpedia.org/class/yago/Statement106722453,http://dbpedia.org/resource/Sun–Joffe_Manifesto,Sun-Joffe Manifesto,2,51,0.9999999994669508,0.0,2,58,== Path to Northern Expedition == | === KMT–CPC cooperation ===
