types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Internet_radio,live stream,1259,58,0.9807877104741944,0.0155132936290375,0,9,== Career == | === Expansion ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Internet_radio,live stream,1259,58,0.9807877104741944,0.0155132936290375,0,9,== Career == | === Expansion ===
http://dbpedia.org/class/yago/WikicatMediaFormats,http://dbpedia.org/resource/Internet_radio,live stream,1259,58,0.9807877104741944,0.0155132936290375,0,9,== Career == | === Expansion ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Internet_radio,live stream,1259,58,0.9807877104741944,0.0155132936290375,0,9,== Career == | === Expansion ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Internet_radio,live stream,1259,58,0.9807877104741944,0.0155132936290375,0,9,== Career == | === Expansion ===
http://dbpedia.org/class/yago/Format106636806,http://dbpedia.org/resource/Internet_radio,live stream,1259,58,0.9807877104741944,0.0155132936290375,0,9,== Career == | === Expansion ===
http://dbpedia.org/class/yago/Information106634376,http://dbpedia.org/resource/Internet_radio,live stream,1259,58,0.9807877104741944,0.0155132936290375,0,9,== Career == | === Expansion ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Internet_radio,live stream,1259,58,0.9807877104741944,0.0155132936290375,0,9,== Career == | === Expansion ===
