types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Fid,Fid,19,7,0.9999999999631086,0.0,0,8,== Discography == | ==== Featured singles ====
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Fid,Fid,19,7,0.9999999999631086,0.0,0,8,== Discography == | ==== Featured singles ====
http://dbpedia.org/class/yago/Implement103563967,http://dbpedia.org/resource/Fid,Fid,19,7,0.9999999999631086,0.0,0,8,== Discography == | ==== Featured singles ====
http://dbpedia.org/class/yago/Instrumentality103575240,http://dbpedia.org/resource/Fid,Fid,19,7,0.9999999999631086,0.0,0,8,== Discography == | ==== Featured singles ====
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Fid,Fid,19,7,0.9999999999631086,0.0,0,8,== Discography == | ==== Featured singles ====
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Fid,Fid,19,7,0.9999999999631086,0.0,0,8,== Discography == | ==== Featured singles ====
http://dbpedia.org/class/yago/Tool104451818,http://dbpedia.org/resource/Fid,Fid,19,7,0.9999999999631086,0.0,0,8,== Discography == | ==== Featured singles ====
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Fid,Fid,19,7,0.9999999999631086,0.0,0,8,== Discography == | ==== Featured singles ====
http://dbpedia.org/class/yago/WikicatTools,http://dbpedia.org/resource/Fid,Fid,19,7,0.9999999999631086,0.0,0,8,== Discography == | ==== Featured singles ====
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Jully_Makini,Makini,5,16,0.999999960555315,0.0,0,11,== Discography == | ==== Featured singles ====
