types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Kana,kana,1061,57,0.9999999999973284,0.0,0,86,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Writing106359877,http://dbpedia.org/resource/Kana,kana,1061,57,0.9999999999973284,0.0,0,86,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WrittenCommunication106349220,http://dbpedia.org/resource/Kana,kana,1061,57,0.9999999999973284,0.0,0,86,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Kana,kana,1061,57,0.9999999999973284,0.0,0,86,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Kana,kana,1061,57,0.9999999999973284,0.0,0,86,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Orthography106351202,http://dbpedia.org/resource/Kana,kana,1061,57,0.9999999999973284,0.0,0,86,== Discography == | === Singles ===
