types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Weak_base,weak base,60,49,0.9995162804879932,0.0004839533318518866,3,77,== Legacy == | === Economic development ===
http://dbpedia.org/class/yago/Footing113790912,http://dbpedia.org/resource/Weak_base,weak base,60,49,0.9995162804879932,0.0004839533318518866,3,77,== Legacy == | === Economic development ===
http://dbpedia.org/class/yago/Foundation113790712,http://dbpedia.org/resource/Weak_base,weak base,60,49,0.9995162804879932,0.0004839533318518866,3,77,== Legacy == | === Economic development ===
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Weak_base,weak base,60,49,0.9995162804879932,0.0004839533318518866,3,77,== Legacy == | === Economic development ===
http://dbpedia.org/class/yago/WikicatBases,http://dbpedia.org/resource/Weak_base,weak base,60,49,0.9995162804879932,0.0004839533318518866,3,77,== Legacy == | === Economic development ===
