types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Genocide,genocidal,10593,327,0.739677023790736,0.3403673331779704,0,19,== Career == | === Writing ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Genocide,genocidal,10593,327,0.739677023790736,0.3403673331779704,0,19,== Career == | === Writing ===
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Genocide,genocidal,10593,327,0.739677023790736,0.3403673331779704,0,19,== Career == | === Writing ===
