types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Microsatellite,STR,557,13,0.9510296385708956,0.0495545271612764,2,46,== Discography == | === Supporting ===
http://dbpedia.org/ontology/Place,http://dbpedia.org/resource/Microsatellite,STR,557,13,0.9510296385708956,0.0495545271612764,2,46,== Discography == | === Supporting ===
http://dbpedia.org/class/yago/WikicatRepetitiveDNASequences,http://dbpedia.org/resource/Microsatellite,STR,557,13,0.9510296385708956,0.0495545271612764,2,46,== Discography == | === Supporting ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Microsatellite,STR,557,13,0.9510296385708956,0.0495545271612764,2,46,== Discography == | === Supporting ===
http://dbpedia.org/class/yago/Arrangement107938773,http://dbpedia.org/resource/Microsatellite,STR,557,13,0.9510296385708956,0.0495545271612764,2,46,== Discography == | === Supporting ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Microsatellite,STR,557,13,0.9510296385708956,0.0495545271612764,2,46,== Discography == | === Supporting ===
http://dbpedia.org/class/yago/Ordering108456993,http://dbpedia.org/resource/Microsatellite,STR,557,13,0.9510296385708956,0.0495545271612764,2,46,== Discography == | === Supporting ===
http://dbpedia.org/class/yago/Sequence108459252,http://dbpedia.org/resource/Microsatellite,STR,557,13,0.9510296385708956,0.0495545271612764,2,46,== Discography == | === Supporting ===
http://dbpedia.org/class/yago/Series108457976,http://dbpedia.org/resource/Microsatellite,STR,557,13,0.9510296385708956,0.0495545271612764,2,46,== Discography == | === Supporting ===
