types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Latinisation_of_names,Latinization,1489,4,0.8121558401476499,0.1833684392268423,0,13,== Discography == | === As leader/co-leader ===
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Latinisation_of_names,Latinization,1489,4,0.8121558401476499,0.1833684392268423,0,13,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/WikicatLatino-FaliscanLanguages,http://dbpedia.org/resource/Latinisation_of_names,Latinization,1489,4,0.8121558401476499,0.1833684392268423,0,13,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Latinisation_of_names,Latinization,1489,4,0.8121558401476499,0.1833684392268423,0,13,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Latinisation_of_names,Latinization,1489,4,0.8121558401476499,0.1833684392268423,0,13,== Discography == | === As leader/co-leader ===
http://dbpedia.org/class/yago/Language106282651,http://dbpedia.org/resource/Latinisation_of_names,Latinization,1489,4,0.8121558401476499,0.1833684392268423,0,13,== Discography == | === As leader/co-leader ===
