types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
http://dbpedia.org/class/yago/WikicatPublicationsByFormat,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
http://dbpedia.org/class/yago/Work104599396,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
http://dbpedia.org/class/yago/Product104007894,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
http://dbpedia.org/class/yago/Publication106589574,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Year-in-review,year-in-review,8,67,0.9999999999199928,0.0,3,8,== Biography == | === Solo career ===
