types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPoliticalPartyFactions,http://dbpedia.org/resource/New_Democrats,New Democrat,153,39,0.999487046766787,0.0002949164204170498,14,29,== Presidential campaigns == | === 1992 ===
http://dbpedia.org/class/yago/WikicatPoliticalPartyFactionsInTheUnitedStates,http://dbpedia.org/resource/New_Democrats,New Democrat,153,39,0.999487046766787,0.0002949164204170498,14,29,== Presidential campaigns == | === 1992 ===
http://dbpedia.org/class/yago/WikicatCentristPoliticalAdvocacyGroupsInTheUnitedStates,http://dbpedia.org/resource/New_Democrats,New Democrat,153,39,0.999487046766787,0.0002949164204170498,14,29,== Presidential campaigns == | === 1992 ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/New_Democrats,New Democrat,153,39,0.999487046766787,0.0002949164204170498,14,29,== Presidential campaigns == | === 1992 ===
http://dbpedia.org/class/yago/Cabal108241798,http://dbpedia.org/resource/New_Democrats,New Democrat,153,39,0.999487046766787,0.0002949164204170498,14,29,== Presidential campaigns == | === 1992 ===
http://dbpedia.org/class/yago/Clique108240633,http://dbpedia.org/resource/New_Democrats,New Democrat,153,39,0.999487046766787,0.0002949164204170498,14,29,== Presidential campaigns == | === 1992 ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/New_Democrats,New Democrat,153,39,0.999487046766787,0.0002949164204170498,14,29,== Presidential campaigns == | === 1992 ===
http://dbpedia.org/class/yago/Set108240169,http://dbpedia.org/resource/New_Democrats,New Democrat,153,39,0.999487046766787,0.0002949164204170498,14,29,== Presidential campaigns == | === 1992 ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/New_Democrats,New Democrat,153,39,0.999487046766787,0.0002949164204170498,14,29,== Presidential campaigns == | === 1992 ===
