types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
http://dbpedia.org/ontology/Planet,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
http://dbpedia.org/class/yago/CelestialBody109239740,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
http://dbpedia.org/class/yago/NaturalObject100019128,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Planet109394007,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WikicatFictionalDestroyedPlanets,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
http://dbpedia.org/class/yago/WikicatStarWarsPlanets,http://dbpedia.org/resource/Alderaan,Alderaan,181,6,0.9999996715246028,0.0,0,64,== Discography == | === Singles ===
