types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Midrash,Midrashim,4175,29,0.999999999995424,0.0,0,32,== Career == | === Video games ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Midrash,Midrashim,4175,29,0.999999999995424,0.0,0,32,== Career == | === Video games ===
http://dbpedia.org/class/yago/WritingStyle107092158,http://dbpedia.org/resource/Midrash,Midrashim,4175,29,0.999999999995424,0.0,0,32,== Career == | === Video games ===
http://dbpedia.org/class/yago/WikicatLiteraryGenres,http://dbpedia.org/resource/Midrash,Midrashim,4175,29,0.999999999995424,0.0,0,32,== Career == | === Video games ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Midrash,Midrashim,4175,29,0.999999999995424,0.0,0,32,== Career == | === Video games ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Midrash,Midrashim,4175,29,0.999999999995424,0.0,0,32,== Career == | === Video games ===
http://dbpedia.org/class/yago/ExpressiveStyle107066659,http://dbpedia.org/resource/Midrash,Midrashim,4175,29,0.999999999995424,0.0,0,32,== Career == | === Video games ===
