types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Tertiary_education,post-secondary education,1539,92,0.9885224918961316,0.0113765325726657,6,69,== Business and other ventures == | === Philanthropy ===
http://dbpedia.org/ontology/University,http://dbpedia.org/resource/Tertiary_education,post-secondary education,1539,92,0.9885224918961316,0.0113765325726657,6,69,== Business and other ventures == | === Philanthropy ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Tertiary_education,post-secondary education,1539,92,0.9885224918961316,0.0113765325726657,6,69,== Business and other ventures == | === Philanthropy ===
http://dbpedia.org/class/yago/FundamentalQuantity113575869,http://dbpedia.org/resource/Tertiary_education,post-secondary education,1539,92,0.9885224918961316,0.0113765325726657,6,69,== Business and other ventures == | === Philanthropy ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Tertiary_education,post-secondary education,1539,92,0.9885224918961316,0.0113765325726657,6,69,== Business and other ventures == | === Philanthropy ===
http://dbpedia.org/class/yago/Phase115290337,http://dbpedia.org/resource/Tertiary_education,post-secondary education,1539,92,0.9885224918961316,0.0113765325726657,6,69,== Business and other ventures == | === Philanthropy ===
http://dbpedia.org/class/yago/TimePeriod115113229,http://dbpedia.org/resource/Tertiary_education,post-secondary education,1539,92,0.9885224918961316,0.0113765325726657,6,69,== Business and other ventures == | === Philanthropy ===
http://dbpedia.org/class/yago/WikicatEducationalStages,http://dbpedia.org/resource/Tertiary_education,post-secondary education,1539,92,0.9885224918961316,0.0113765325726657,6,69,== Business and other ventures == | === Philanthropy ===
