types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Matter100020827,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
http://dbpedia.org/class/yago/Cheese107850329,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
http://dbpedia.org/class/yago/DairyProduct107843775,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
http://dbpedia.org/class/yago/Food100021265,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
http://dbpedia.org/class/yago/Food107555863,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
http://dbpedia.org/class/yago/Foodstuff107566340,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
http://dbpedia.org/ontology/Cheese,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
http://dbpedia.org/class/yago/Solid115046900,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
http://dbpedia.org/class/yago/Substance100020090,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Danish_Blue_Cheese,Danish blue,19,72,0.9999999996931876,0.0,3,11,== Career == | === In Europe ===
