types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPhilosophyBooks,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
http://dbpedia.org/class/yago/Work104599396,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
http://dbpedia.org/class/yago/Book106410904,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
http://dbpedia.org/class/yago/Product104007894,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
http://dbpedia.org/class/yago/Publication106589574,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Culture_industry,culture industry,83,17,0.9999999999999148,0.0,6,66,== Theory == | === Music ===
