types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Apocalyptic_and_post-apocalyptic_fiction,postapocalyptic,2144,76,0.9999999996110772,0.0,3,5,== Career == | === Stand-up comedy ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Apocalyptic_and_post-apocalyptic_fiction,postapocalyptic,2144,76,0.9999999996110772,0.0,3,5,== Career == | === Stand-up comedy ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Apocalyptic_and_post-apocalyptic_fiction,postapocalyptic,2144,76,0.9999999996110772,0.0,3,5,== Career == | === Stand-up comedy ===
