types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Country,http://dbpedia.org/resource/Electoral_district_of_Broadmeadows,Broadmeadows,53,47,0.5857985124969385,0.4217117898202849,0,3,== Life and career == | === Early life ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Electoral_district_of_Broadmeadows,Broadmeadows,53,47,0.5857985124969385,0.4217117898202849,0,3,== Life and career == | === Early life ===
http://dbpedia.org/class/yago/Citizenry108160276,http://dbpedia.org/resource/Electoral_district_of_Broadmeadows,Broadmeadows,53,47,0.5857985124969385,0.4217117898202849,0,3,== Life and career == | === Early life ===
http://dbpedia.org/class/yago/Electorate108161068,http://dbpedia.org/resource/Electoral_district_of_Broadmeadows,Broadmeadows,53,47,0.5857985124969385,0.4217117898202849,0,3,== Life and career == | === Early life ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Electoral_district_of_Broadmeadows,Broadmeadows,53,47,0.5857985124969385,0.4217117898202849,0,3,== Life and career == | === Early life ===
