types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Riddim,rhythm,285,95,0.9999996197999094,2.766228539948753e-07,0,6,== Biography == | === Studio One ===
http://dbpedia.org/class/yago/WikicatJamaicanStylesOfMusic,http://dbpedia.org/resource/Riddim,rhythm,285,95,0.9999996197999094,2.766228539948753e-07,0,6,== Biography == | === Studio One ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Riddim,rhythm,285,95,0.9999996197999094,2.766228539948753e-07,0,6,== Biography == | === Studio One ===
http://dbpedia.org/class/yago/Attribute100024264,http://dbpedia.org/resource/Riddim,rhythm,285,95,0.9999996197999094,2.766228539948753e-07,0,6,== Biography == | === Studio One ===
http://dbpedia.org/class/yago/Manner104928903,http://dbpedia.org/resource/Riddim,rhythm,285,95,0.9999996197999094,2.766228539948753e-07,0,6,== Biography == | === Studio One ===
http://dbpedia.org/class/yago/Property104916342,http://dbpedia.org/resource/Riddim,rhythm,285,95,0.9999996197999094,2.766228539948753e-07,0,6,== Biography == | === Studio One ===
