types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Species,http://dbpedia.org/resource/Rankine_scale,Rankine,181,0,0.8831707832666497,0.1109173687926177,2,3,== Biography ==
http://dbpedia.org/class/yago/WikicatImperialUnits,http://dbpedia.org/resource/Rankine_scale,Rankine,181,0,0.8831707832666497,0.1109173687926177,2,3,== Biography ==
http://dbpedia.org/class/yago/WikicatUnitsOfTemperature,http://dbpedia.org/resource/Rankine_scale,Rankine,181,0,0.8831707832666497,0.1109173687926177,2,3,== Biography ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Rankine_scale,Rankine,181,0,0.8831707832666497,0.1109173687926177,2,3,== Biography ==
http://dbpedia.org/class/yago/DefiniteQuantity113576101,http://dbpedia.org/resource/Rankine_scale,Rankine,181,0,0.8831707832666497,0.1109173687926177,2,3,== Biography ==
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Rankine_scale,Rankine,181,0,0.8831707832666497,0.1109173687926177,2,3,== Biography ==
http://dbpedia.org/class/yago/UnitOfMeasurement113583724,http://dbpedia.org/resource/Rankine_scale,Rankine,181,0,0.8831707832666497,0.1109173687926177,2,3,== Biography ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/WikicatLivingPeople,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/WikicatScottishMusicians,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/WikicatScottishRockSingers,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/WikicatScottishSongwriters,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/Artist109812338,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/Composer109947232,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/Creator109614315,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/Entertainer109616922,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/Musician110339966,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/Musician110340312,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Paul_Haig,Paul Haig,60,42,1.0,0.0,1,5,== Collaborations ==
