types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Black_Hebrew_Israelites,Black Hebrew Israelites,198,38,0.9999999998889564,1.1104680726550592e-10,7,7,== Biography == | === 2000s ===
http://dbpedia.org/class/yago/Movement108464601,http://dbpedia.org/resource/Black_Hebrew_Israelites,Black Hebrew Israelites,198,38,0.9999999998889564,1.1104680726550592e-10,7,7,== Biography == | === 2000s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Black_Hebrew_Israelites,Black Hebrew Israelites,198,38,0.9999999998889564,1.1104680726550592e-10,7,7,== Biography == | === 2000s ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Black_Hebrew_Israelites,Black Hebrew Israelites,198,38,0.9999999998889564,1.1104680726550592e-10,7,7,== Biography == | === 2000s ===
http://dbpedia.org/ontology/Event,http://dbpedia.org/resource/Black_Hebrew_Israelites,Black Hebrew Israelites,198,38,0.9999999998889564,1.1104680726550592e-10,7,7,== Biography == | === 2000s ===
http://dbpedia.org/class/yago/WikicatGroupsClaimingIsraeliteDescent,http://dbpedia.org/resource/Black_Hebrew_Israelites,Black Hebrew Israelites,198,38,0.9999999998889564,1.1104680726550592e-10,7,7,== Biography == | === 2000s ===
http://dbpedia.org/class/yago/WikicatNewReligiousMovements,http://dbpedia.org/resource/Black_Hebrew_Israelites,Black Hebrew Israelites,198,38,0.9999999998889564,1.1104680726550592e-10,7,7,== Biography == | === 2000s ===
http://dbpedia.org/class/yago/ReligiousMovement108473787,http://dbpedia.org/resource/Black_Hebrew_Israelites,Black Hebrew Israelites,198,38,0.9999999998889564,1.1104680726550592e-10,7,7,== Biography == | === 2000s ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Black_Hebrew_Israelites,Black Hebrew Israelites,198,38,0.9999999998889564,1.1104680726550592e-10,7,7,== Biography == | === 2000s ===
