types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatHuman-basedUnitsOfMeasurement,http://dbpedia.org/resource/Koku,Koku,1858,11,0.9999999999859596,0.0,0,50,== Discography == | === Compilations ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Koku,Koku,1858,11,0.9999999999859596,0.0,0,50,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/WikicatUnitsOfMeasurement,http://dbpedia.org/resource/Koku,Koku,1858,11,0.9999999999859596,0.0,0,50,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/WikicatUnitsOfVolume,http://dbpedia.org/resource/Koku,Koku,1858,11,0.9999999999859596,0.0,0,50,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Koku,Koku,1858,11,0.9999999999859596,0.0,0,50,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/DefiniteQuantity113576101,http://dbpedia.org/resource/Koku,Koku,1858,11,0.9999999999859596,0.0,0,50,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Koku,Koku,1858,11,0.9999999999859596,0.0,0,50,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/UnitOfMeasurement113583724,http://dbpedia.org/resource/Koku,Koku,1858,11,0.9999999999859596,0.0,0,50,== Discography == | === Compilations ===
http://dbpedia.org/class/yago/WikicatObsoleteUnitsOfMeasurement,http://dbpedia.org/resource/Koku,Koku,1858,11,0.9999999999859596,0.0,0,50,== Discography == | === Compilations ===
