types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatChristianSymbols,http://dbpedia.org/resource/Aureola,Aureole,145,49,0.9706534662120524,0.0302337902749995,0,12,== Discography == | === As Masonna ===
http://dbpedia.org/class/yago/WikicatReligiousSymbols,http://dbpedia.org/resource/Aureola,Aureole,145,49,0.9706534662120524,0.0302337902749995,0,12,== Discography == | === As Masonna ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Aureola,Aureole,145,49,0.9706534662120524,0.0302337902749995,0,12,== Discography == | === As Masonna ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Aureola,Aureole,145,49,0.9706534662120524,0.0302337902749995,0,12,== Discography == | === As Masonna ===
http://dbpedia.org/class/yago/Signal106791372,http://dbpedia.org/resource/Aureola,Aureole,145,49,0.9706534662120524,0.0302337902749995,0,12,== Discography == | === As Masonna ===
http://dbpedia.org/class/yago/Symbol106806469,http://dbpedia.org/resource/Aureola,Aureole,145,49,0.9706534662120524,0.0302337902749995,0,12,== Discography == | === As Masonna ===
http://dbpedia.org/class/yago/WikicatSymbols,http://dbpedia.org/resource/Aureola,Aureole,145,49,0.9706534662120524,0.0302337902749995,0,12,== Discography == | === As Masonna ===
