types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Creole_language,Creole,1526,66,0.9831521523027364,0.0098170394252997,5,24,== Cultural influence == | === Fine arts ===
http://dbpedia.org/ontology/Language,http://dbpedia.org/resource/Creole_language,Creole,1526,66,0.9831521523027364,0.0098170394252997,5,24,== Cultural influence == | === Fine arts ===
http://dbpedia.org/class/yago/WikicatPidginsAndCreoles,http://dbpedia.org/resource/Creole_language,Creole,1526,66,0.9831521523027364,0.0098170394252997,5,24,== Cultural influence == | === Fine arts ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Creole_language,Creole,1526,66,0.9831521523027364,0.0098170394252997,5,24,== Cultural influence == | === Fine arts ===
http://dbpedia.org/class/yago/ArtificialLanguage106894544,http://dbpedia.org/resource/Creole_language,Creole,1526,66,0.9831521523027364,0.0098170394252997,5,24,== Cultural influence == | === Fine arts ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Creole_language,Creole,1526,66,0.9831521523027364,0.0098170394252997,5,24,== Cultural influence == | === Fine arts ===
http://dbpedia.org/class/yago/Language106282651,http://dbpedia.org/resource/Creole_language,Creole,1526,66,0.9831521523027364,0.0098170394252997,5,24,== Cultural influence == | === Fine arts ===
http://dbpedia.org/class/yago/Pidgin106905680,http://dbpedia.org/resource/Creole_language,Creole,1526,66,0.9831521523027364,0.0098170394252997,5,24,== Cultural influence == | === Fine arts ===
