types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatBillboardCharts,http://dbpedia.org/resource/Independent_Albums,Independent Albums Chart,1120,127,0.9916792049756012,0.008390611583505,3,13,== Career == | === 2000–present ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Independent_Albums,Independent Albums Chart,1120,127,0.9916792049756012,0.008390611583505,3,13,== Career == | === 2000–present ===
http://dbpedia.org/class/yago/Chart106999802,http://dbpedia.org/resource/Independent_Albums,Independent Albums Chart,1120,127,0.9916792049756012,0.008390611583505,3,13,== Career == | === 2000–present ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Independent_Albums,Independent Albums Chart,1120,127,0.9916792049756012,0.008390611583505,3,13,== Career == | === 2000–present ===
http://dbpedia.org/class/yago/VisualCommunication106873252,http://dbpedia.org/resource/Independent_Albums,Independent Albums Chart,1120,127,0.9916792049756012,0.008390611583505,3,13,== Career == | === 2000–present ===
