types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatUnitsOfLuminousIntensity,http://dbpedia.org/resource/Carcel,Carcel,4,67,0.802012892216486,0.0,5,6,== Career == | === 1960s ===
http://dbpedia.org/class/yago/WikicatObsoleteUnitsOfMeasurement,http://dbpedia.org/resource/Carcel,Carcel,4,67,0.802012892216486,0.0,5,6,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Carcel,Carcel,4,67,0.802012892216486,0.0,5,6,== Career == | === 1960s ===
http://dbpedia.org/class/yago/DefiniteQuantity113576101,http://dbpedia.org/resource/Carcel,Carcel,4,67,0.802012892216486,0.0,5,6,== Career == | === 1960s ===
http://dbpedia.org/class/yago/Measure100033615,http://dbpedia.org/resource/Carcel,Carcel,4,67,0.802012892216486,0.0,5,6,== Career == | === 1960s ===
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Carcel,Carcel,4,67,0.802012892216486,0.0,5,6,== Career == | === 1960s ===
http://dbpedia.org/class/yago/UnitOfMeasurement113583724,http://dbpedia.org/resource/Carcel,Carcel,4,67,0.802012892216486,0.0,5,6,== Career == | === 1960s ===
http://dbpedia.org/class/yago/WikicatPhysicalQuantities,http://dbpedia.org/resource/Carcel,Carcel,4,67,0.802012892216486,0.0,5,6,== Career == | === 1960s ===
