http://dbpedia.org/resource/Georg_Braun,111,,Braun,10,0.9988734575399124,7.940953400699098E-4
http://dbpedia.org/resource/January_15,1991,,January 15,36,1.0,9.218403131543568E-15
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,61,0.9955948804803783,0.004037225839600381
http://dbpedia.org/resource/Radio_personality,1712,,radio personality,91,0.9834774612892947,0.01680011933272317
http://dbpedia.org/resource/Cincinnati,23842,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Cincinnati,150,0.9726607214368653,0.0239853301605632
http://dbpedia.org/resource/Ohio,78830,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Ohio,162,0.770019669459496,0.2922510442816504
http://dbpedia.org/resource/Bob_Braun,36,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",The Bob Braun Show,173,1.0,0.0
http://dbpedia.org/resource/Nielsen_Audio,763,"Wikidata:Q4830453,Wikidata:Q43229,Wikidata:Q24229398,DUL:SocialPerson,DUL:Agent,Schema:Organization,DBpedia:Organisation,DBpedia:Agent,DBpedia:Company",Arbitron,61,0.9999999999991473,0.0
http://dbpedia.org/resource/Nielsen_ratings,6847,,Nielsen ratings,74,0.9681739095697688,0.03193857124134446
http://dbpedia.org/resource/Midwestern_United_States,6166,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Midwest,143,0.9998633291792163,1.259624398389515E-4
