types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Sequential_art,Sequential Art,100,93,0.9999999999995168,0.0,1,11,== Biography == | === Other collaborations ===
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Sequential_art,Sequential Art,100,93,0.9999999999995168,0.0,1,11,== Biography == | === Other collaborations ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Sequential_art,Sequential Art,100,93,0.9999999999995168,0.0,1,11,== Biography == | === Other collaborations ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Sequential_art,Sequential Art,100,93,0.9999999999995168,0.0,1,11,== Biography == | === Other collaborations ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Sequential_art,Sequential Art,100,93,0.9999999999995168,0.0,1,11,== Biography == | === Other collaborations ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Sequential_art,Sequential Art,100,93,0.9999999999995168,0.0,1,11,== Biography == | === Other collaborations ===
http://dbpedia.org/class/yago/WikicatVisualArts,http://dbpedia.org/resource/Sequential_art,Sequential Art,100,93,0.9999999999995168,0.0,1,11,== Biography == | === Other collaborations ===
