types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/ontology/Single,http://dbpedia.org/resource/Gaon_Album_Chart,Gaon album chart,1157,135,0.9997842729525164,0.0002157735956954757,1,13,== Career == | === 2015: Bastarz ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Gaon_Album_Chart,Gaon album chart,1157,135,0.9997842729525164,0.0002157735956954757,1,13,== Career == | === 2015: Bastarz ===
http://dbpedia.org/class/yago/Chart106999802,http://dbpedia.org/resource/Gaon_Album_Chart,Gaon album chart,1157,135,0.9997842729525164,0.0002157735956954757,1,13,== Career == | === 2015: Bastarz ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Gaon_Album_Chart,Gaon album chart,1157,135,0.9997842729525164,0.0002157735956954757,1,13,== Career == | === 2015: Bastarz ===
http://dbpedia.org/class/yago/VisualCommunication106873252,http://dbpedia.org/resource/Gaon_Album_Chart,Gaon album chart,1157,135,0.9997842729525164,0.0002157735956954757,1,13,== Career == | === 2015: Bastarz ===
http://dbpedia.org/class/yago/WikicatSouthKoreanRecordCharts,http://dbpedia.org/resource/Gaon_Album_Chart,Gaon album chart,1157,135,0.9997842729525164,0.0002157735956954757,1,13,== Career == | === 2015: Bastarz ===
