types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Skinhead,Skinheads,859,12,0.9014920980688234,0.109270418169533,0,16,== Discography == | === Albums ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Skinhead,Skinheads,859,12,0.9014920980688234,0.109270418169533,0,16,== Discography == | === Albums ===
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Skinhead,Skinheads,859,12,0.9014920980688234,0.109270418169533,0,16,== Discography == | === Albums ===
