types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPrintedFabrics,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
http://dbpedia.org/ontology/Election,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
http://dbpedia.org/class/yago/Art102743547,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
http://dbpedia.org/class/yago/Creation103129123,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
http://dbpedia.org/class/yago/Fabric103309808,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
http://dbpedia.org/class/yago/WikicatTextileArts,http://dbpedia.org/resource/Textile_printing,printing,126,37,0.583189664957232,0.7144482493762686,0,9,== Early life == | === Post-graduation ===
