types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/French_Basque_Country,Basque,640,38,0.7579559044341824,0.3188446211015139,2,6,== Life and career == | === Early years ===
http://dbpedia.org/class/yago/WikicatDividedRegions,http://dbpedia.org/resource/French_Basque_Country,Basque,640,38,0.7579559044341824,0.3188446211015139,2,6,== Life and career == | === Early years ===
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/French_Basque_Country,Basque,640,38,0.7579559044341824,0.3188446211015139,2,6,== Life and career == | === Early years ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/French_Basque_Country,Basque,640,38,0.7579559044341824,0.3188446211015139,2,6,== Life and career == | === Early years ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/French_Basque_Country,Basque,640,38,0.7579559044341824,0.3188446211015139,2,6,== Life and career == | === Early years ===
http://dbpedia.org/class/yago/Location100027167,http://dbpedia.org/resource/French_Basque_Country,Basque,640,38,0.7579559044341824,0.3188446211015139,2,6,== Life and career == | === Early years ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/French_Basque_Country,Basque,640,38,0.7579559044341824,0.3188446211015139,2,6,== Life and career == | === Early years ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/French_Basque_Country,Basque,640,38,0.7579559044341824,0.3188446211015139,2,6,== Life and career == | === Early years ===
http://dbpedia.org/class/yago/Region108630039,http://dbpedia.org/resource/French_Basque_Country,Basque,640,38,0.7579559044341824,0.3188446211015139,2,6,== Life and career == | === Early years ===
