types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatCanons,http://dbpedia.org/resource/Star_Trek_canon,canon,112,403,0.7757151810963433,0.2873176139859812,1,14,== Writer == | === Fiction ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Star_Trek_canon,canon,112,403,0.7757151810963433,0.2873176139859812,1,14,== Writer == | === Fiction ===
http://dbpedia.org/class/yago/Canon106664594,http://dbpedia.org/resource/Star_Trek_canon,canon,112,403,0.7757151810963433,0.2873176139859812,1,14,== Writer == | === Fiction ===
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Star_Trek_canon,canon,112,403,0.7757151810963433,0.2873176139859812,1,14,== Writer == | === Fiction ===
http://dbpedia.org/class/yago/Direction106786629,http://dbpedia.org/resource/Star_Trek_canon,canon,112,403,0.7757151810963433,0.2873176139859812,1,14,== Writer == | === Fiction ===
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Star_Trek_canon,canon,112,403,0.7757151810963433,0.2873176139859812,1,14,== Writer == | === Fiction ===
http://dbpedia.org/class/yago/Rule106652242,http://dbpedia.org/resource/Star_Trek_canon,canon,112,403,0.7757151810963433,0.2873176139859812,1,14,== Writer == | === Fiction ===
