types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/WikicatPoliticalPartiesInNepal,http://dbpedia.org/resource/Seven_Party_Alliance,SPA,40,31,0.4929010887636372,0.8291541191474242,0,31,== Discography == | === Singles ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Seven_Party_Alliance,SPA,40,31,0.4929010887636372,0.8291541191474242,0,31,== Discography == | === Singles ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Seven_Party_Alliance,SPA,40,31,0.4929010887636372,0.8291541191474242,0,31,== Discography == | === Singles ===
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Seven_Party_Alliance,SPA,40,31,0.4929010887636372,0.8291541191474242,0,31,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Seven_Party_Alliance,SPA,40,31,0.4929010887636372,0.8291541191474242,0,31,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Seven_Party_Alliance,SPA,40,31,0.4929010887636372,0.8291541191474242,0,31,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/Seven_Party_Alliance,SPA,40,31,0.4929010887636372,0.8291541191474242,0,31,== Discography == | === Singles ===
http://dbpedia.org/class/yago/Party108256968,http://dbpedia.org/resource/Seven_Party_Alliance,SPA,40,31,0.4929010887636372,0.8291541191474242,0,31,== Discography == | === Singles ===
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Seven_Party_Alliance,SPA,40,31,0.4929010887636372,0.8291541191474242,0,31,== Discography == | === Singles ===
